楚江新材,SZ002171,6.38
广百股份,SZ002187,9.55
赛象科技,SZ002337,4.78
信邦制药,SZ002390,8.01
省广股份,SZ002400,4.78
山东章鼓,SZ002598,7.93
雅本化学,SZ300261,7.93
180价值,SH000029,4341.0
小康指数,SH000901,5675.77
300能源,SH000908,1967.66
中证地企,SH000953,1348.0
红利100,SZ399411,3187.13
深100EW,SZ399632,4380.51
深红利50,SZ399672,3583.22
小康指数,SZ399901,5675.77
300能源,SZ399908,1967.66
菲达环保,SH600526,8.08
光明乳业,SH600597,13.0
易德龙,SH603380,16.36
漳州发展,SZ000753,3.26
新兴铸管,SZ000778,4.9
闰土股份,SZ002440,21.06
金安国纪,SZ002636,13.06
中证200,SH000904,4090.14
内地农业,SH000949,5332.39
I300,SZ399416,3691.08
国证汽车,SZ399432,3734.82
中小治理,SZ399650,2265.16
中小高贝,SZ399664,1044.25
中证200,SZ399904,4090.14
云天化,SH600096,6.57
兰花科创,SH600123,8.29
亚星客车,SH600213,8.2
江西铜业,SH600362,18.2
片仔癀,SH600436,72.37
南宁百货,SH600712,6.56
宁波富邦,SH600768,11.62
四创电子,SH600990,44.61
科林电气,SH603050,16.42
宏盛股份,SH603090,14.92
北新路桥,SZ002307,9.82
东旭B,SZ200413,4.93
粤高速B,SZ200429,6.61
聚隆科技,SZ300475,13.13
健帆生物,SZ300529,27.84
万集科技,SZ300552,21.29
上证金融,SH000038,5361.44
上证中小,SH000046,3869.7
中证金融,SH000934,6300.21
深证ETF,SZ399306,1166.97
小盘价值,SZ399377,6321.25
国证ETF,SZ399380,1344.53
小盘高贝,SZ399409,3981.19
中证金融,SZ399934,6300.21
保利地产,SH600048,15.2
浙江东日,SH600113,8.34
天坛生物,SH600161,25.14
恒力股份,SH600346,15.13
华光股份,SH600475,11.66
恒源煤电,SH600971,10.12
新五丰,SH600975,5.07
九州通,SH600998,16.89
海天精工,SH601882,10.13
新集能源,SH601918,3.37
深圳机场,SZ000089,8.37
粤水电,SZ002060,3.35
永兴特钢,SZ002756,23.49
上证流通,SH000090,1163.53
医药生物,SH000808,9706.43
巨潮地产,SZ399367,6871.37
中小成长,SZ399602,1316.97
中证公用,SZ399937,2154.66
红宝丽,SZ002165,5.15
北京科锐,SZ002350,8.55
海康威视,SZ002415,39.45
荣盛石化,SZ002493,15.32
世龙实业,SZ002748,11.99
上证新兴,SH000067,6704.5
细分化工,SH000813,3385.38
300电信,SH000916,3054.14
福建高速,SH600033,3.49
海泰发展,SH600082,5.18
第一医药,SH600833,10.38
藏格控股,SZ000408,15.72
东晶电子,SZ002199,13.88
福安药业,SZ300194,5.2
非周期,SH000064,2797.77
玉龙股份,SH601028,7.45
健友股份,SH603707,25.34
神剑股份,SZ002361,4.42
*ST圣莱,SZ002473,7.42
利源精制,SZ002501,8.85
天沃科技,SZ002564,7.45
溢多利,SZ300381,10.38
治理指数,SH000019,1075.9
380价值,SH000118,8071.92
上证100,SH000132,5794.4
银河99,SH000959,7057.07
浙江医药,SH600216,14.93
广晟有色,SH600259,31.55
营口港,SH600317,3.02
首商股份,SH600723,7.54
海通证券,SH600837,12.06
林洋能源,SH601222,7.53
伟明环保,SH603568,20.9
中集集团,SZ000039,18.06
武汉中商,SZ000785,9.04
孚日股份,SZ002083,5.98
中科新材,SZ002290,10.57
煌上煌,SZ002695,15.0
海洋王,SZ002724,7.48
利民股份,SZ002734,24.08
视源股份,SZ002841,66.35
金逸影视,SZ002905,34.79
银禧科技,SZ300221,15.0
地尔汉宇,SZ300403,12.07
高澜股份,SZ300499,15.13
上证180,SH000010,8549.61
上证50,SH000016,2871.79
上证中盘,SH000044,3477.9
市值百强,SH000155,2857.16
创业价值,SH000838,1923.19
800医药,SH000841,10031.69
中证800,SH000906,4263.36
财富大盘,SH000940,5306.92
300沪市,SH000972,3610.81
深证成指,SZ399001,10431.91
深成指R,SZ399002,12462.17
兴发集团,SH600141,15.17
凯乐科技,SH600260,27.39
渤海轮渡,SH603167,10.69
九芝堂,SZ000989,19.88
海得控制,SZ002184,9.16
*ST弘高,SZ002504,3.07
一心堂,SZ002727,22.77
上证民企,SH000049,1744.85
380R成长,SH000119,4230.5
300金融,SH000914,6493.92
制造指数,SZ399233,1933.84
国证1000,SZ399311,3974.48
深证创新,SZ399331,5778.81
新丝路,SZ399429,1296.42
300金融,SZ399914,6493.92
中证医疗,SZ399989,6642.7
浙江富润,SH600070,9.23
盛和资源,SH600392,14.01
游久游戏,SH600652,6.17
京能置业,SH600791,6.16
耀皮玻璃,SH600819,4.67
惠而浦,SH600983,6.17
广东骏亚,SH603386,13.84
天域生态,SH603717,20.07
粤宏远A,SZ000573,4.64
森马服饰,SZ002563,9.28
环球印务,SZ002799,12.3
润和软件,SZ300339,9.31
五洋停车,SZ300420,6.16
180分层,SH000093,9986.63
300稳定,SH000844,4544.35
国企200,SZ399956,932.41
ST慧球,SH600556,4.69
建投能源,SZ000600,6.26
中水渔业,SZ000798,7.91
得润电子,SZ002055,17.43
键桥通讯,SZ002316,9.4
龙洲股份,SZ002682,9.46
平治信息,SZ300571,63.0
工业指数,SH000004,2501.92
上证全指,SH000047,3298.09
沪股通,SH000159,3062.55
细分医药,SH000814,9653.08
深证高贝,SZ399662,1739.43
中证地企,SZ399953,1224.94
中证龙头,SZ399960,3467.34
昆药集团,SH600422,8.05
宝钛股份,SH600456,17.52
厦门国贸,SH600755,9.52
汇川技术,SZ300124,29.4
全R成长,SH000059,2822.98
细分能源,SH000810,2147.03
CBN-兴全,SZ399369,1616.68
1000能源,SZ399381,2586.2
大盘高贝,SZ399405,2079.69
金健米业,SH600127,4.06
金种子酒,SH600199,6.79
江苏阳光,SH600220,2.72
上海医药,SH601607,21.87
健盛集团,SH603558,10.95
新华网,SH603888,20.29
新能泰山,SZ000720,4.09
银亿股份,SZ000981,8.21
凯龙股份,SZ002783,16.28
优势消费,SH000147,6565.26
地企100,SH000954,1246.62
300周期,SH000968,3925.5
地产指数,SZ399241,3039.04
美都能源,SH600175,4.14
冠农股份,SH600251,6.92
茶花股份,SH603615,11.01
龙马环卫,SH603686,23.38
远兴能源,SZ000683,2.77
天和防务,SZ300397,15.24
中泰股份,SZ300435,11.08
基本200,SH000965,4966.05
钱江30,SH000975,1390.96
深证创新,SZ399332,7050.97
深证成长,SZ399346,3978.51
国证医药,SZ399394,9297.46
大中盘,SZ399400,3403.9
上港集团,SH600018,6.99
北方股份,SH600262,19.56
飞乐音响,SH600651,8.42
爱柯迪,SH600933,13.9
上海银行,SH601229,15.49
柳州医药,SH603368,43.23
皖通科技,SZ002331,8.39
哈三联,SZ002900,23.68
鼎汉技术,SZ300011,9.73
光韵达,SZ300227,18.18
新光药业,SZ300519,16.72
中型综指,SH000020,1108.23
沪财中小,SH000091,8641.28
消费领先,SH000148,7515.62
国证高铁,SZ399419,1911.45
乐凯胶片,SH600135,8.56
中孚实业,SH600595,4.26
中国高科,SH600730,5.66
建设银行,SH601939,8.48
大业股份,SH603278,17.06
银龙股份,SH603969,11.28
万向钱潮,SZ000559,8.51
北京文化,SZ000802,11.33
同洲电子,SZ002052,4.26
悦心健康,SZ002162,4.25
合众思壮,SZ002383,17.05
长江润发,SZ002435,16.95
沃特股份,SZ002886,25.51
金明精机,SZ300281,9.92
上证可选,SH000035,2839.32
180低贝,SH000136,9512.42
深证新兴,SZ399641,1861.25
大农业,SZ399814,1087.54
厦门钨业,SH600549,22.87
博汇纸业,SH600966,5.76
兰石重装,SH603169,7.16
高能环境,SH603588,11.43
柏堡龙,SZ002776,15.88
苏州恒久,SZ002808,10.02
川金诺,SZ300505,24.48
万里马,SZ300591,7.21
全指价值,SH000058,4300.09
300分层,SH000981,4822.56
中证超大,SZ399980,2539.76
特变电工,SH600089,8.73
同济堂,SH600090,7.27
好太太,SH603848,16.01
国际实业,SZ000159,4.35
金鸿控股,SZ000669,11.63
正海生物,SZ300653,29.2
180成长,SH000028,3395.18
上证环保,SH000158,1360.49
300低贝,SH000829,5616.18
基本600,SH000967,5519.57
1000医药,SZ399386,6250.99
深周期50,SZ399670,3119.7
新疆天业,SH600075,7.39
杭州解百,SH600814,7.36
分析师指数,SZ399354,6619.75
国证民营,SZ399362,5904.58
长江投资,SH600119,9.98
刚泰控股,SH600687,11.18
北矿科技,SH600980,12.48
吉比特,SH603444,143.7
美达股份,SZ000782,6.26
盾安环境,SZ002011,6.26
三全食品,SZ002216,7.49
四维图新,SZ002405,19.89
深基地B,SZ200053,24.92
东方日升,SZ300118,11.2
北京城建,SH600266,11.34
天润乳业,SH600419,37.58
三安光电,SH600703,23.92
正泰电器,SH601877,24.07
中国出版,SH601949,6.28
飞亚达A,SZ000026,10.03
民生控股,SZ000416,5.03
华媒控股,SZ000607,5.07
*ST金宇,SZ000803,18.84
天润曲轴,SZ002283,5.03
搜于特,SZ002503,5.02
万安科技,SZ002590,10.14
日上集团,SZ002593,3.77
深华发B,SZ200020,5.03
三雄极光,SZ300625,22.72
上证医药,SH000037,6620.86
责任指数,SH000048,1482.78
沪深300,SH000300,3966.96
央视500,SH000855,1268.85
沪深300,SZ399300,3966.96
中证国企,SZ399955,1704.75
江淮汽车,SH600418,7.65
重庆水务,SH601158,6.38
湘油泵,SH603319,28.05
市北B股,SH900902,0.508
横店东磁,SZ002056,8.89
中材科技,SZ002080,21.67
道明光学,SZ002632,7.65
消费等权,SH000074,6134.06
民企200,SH000939,1729.22
深证300,SZ399007,4401.65
深证300R,SZ399344,5143.98
周期100,SZ399402,3180.31
民企200,SZ399939,1729.22
中航电子,SH600372,11.66
华意压缩,SZ000404,5.16
茂化实华,SZ000637,5.15
东方锆业,SZ002167,9.07
江海股份,SZ002484,7.75
德艺文创,SZ300640,20.76
180R成长,SH000030,2086.18
上证海外,SH000054,1369.25
中证医药,SH000933,9903.2
中证医药,SZ399933,9903.2
上海电力,SH600021,7.81
酒钢宏兴,SH600307,2.61
兰太实业,SH600328,9.19
国机通用,SH600444,13.14
龙元建设,SH600491,9.13
云赛智联,SH600602,6.55
上工申贝,SH600843,9.17
*ST锐电,SH601558,1.31
天保基建,SZ000965,5.26
全聚德,SZ002186,15.61
苏大维格,SZ300331,14.44
180治理,SH000021,1005.43
消费服务,SH000806,7720.57
300R价值,SH000921,4229.74
300地产,SH000952,9774.26
全指能源,SH000986,2005.9
国证300,SZ399312,4415.99
300地产,SZ399952,9774.26
宇通客车,SH600066,23.95
杭钢股份,SH600126,6.67
*ST松江,SH600225,3.98
三毛B股,SH900922,0.797
英洛华,SZ000795,5.27
协鑫集成,SZ002506,4.0
惠博普,SZ002554,3.97
基本面50,SH000925,4558.82
深市精选,SZ399013,4742.23
央视责任,SZ399555,4713.11
基本面50,SZ399925,4558.82
江苏吴中,SH600200,9.35
梅雁吉祥,SH600868,4.05
华铁股份,SZ000976,8.03
闽东电力,SZ000993,6.75
双塔食品,SZ002481,4.03
国新B股,SH900913,0.743
中核钛白,SZ002145,5.29
毅昌股份,SZ002420,4.25
光启技术,SZ002625,23.26
赛隆药业,SZ002898,17.07
小天鹅B,SZ200418,49.77
中来股份,SZ300393,35.97
山东钢铁,SH600022,2.15
曙光股份,SH600303,7.55
安徽水利,SH600502,6.43
ST匹凸,SH600696,5.39
华北制药,SH600812,4.28
金圆股份,SZ000546,13.98
卫士通,SZ002268,22.61
中电鑫龙,SZ002298,7.49
天业通联,SZ002459,11.77
棒杰股份,SZ002634,5.39
首航节能,SZ002665,6.46
银宝山新,SZ002786,7.49
永和智控,SZ002795,11.8
海伦钢琴,SZ300329,7.49
绩效指数,SZ399398,8061.27
防御100,SZ399403,6678.72
央视治理,SZ399554,7086.05
浙江东方,SH600120,19.44
福日电子,SH600203,7.63
钱江水利,SH600283,11.98
西藏城投,SH600773,9.79
*ST万里,SH600847,10.85
四方冷链,SH603339,20.63
吉翔股份,SH603399,14.11
昆百大A,SZ000560,7.62
渤海股份,SZ000605,14.12
云南能投,SZ002053,10.88
英威腾,SZ002334,7.61
百川股份,SZ002455,8.65
申科股份,SZ002633,8.72
精准信息,SZ300099,5.41
泰胜风能,SZ300129,5.43
180动态,SH000123,6775.61
细分食品,SH000815,14011.03
涪陵电力,SH600452,29.72
益佰制药,SH600594,8.76
中南传媒,SH601098,13.14
天马科技,SH603668,9.92
*ST中富,SZ000659,3.28
山推股份,SZ000680,4.39
河北宣工,SZ000923,19.66
长高集团,SZ002452,5.49
旷达科技,SZ002516,5.51
江苏国信,SZ002608,8.82
晶盛机电,SZ300316,16.45
佳发安泰,SZ300559,38.6
能源等权,SH000070,2516.94
300价值,SH000919,5183.57
巨潮100,SZ399313,4587.78
300价值,SZ399919,5183.57
地企100,SZ399954,984.38
贵州茅台,SH600519,718.45
宁波富达,SH600724,3.32
海王生物,SZ000078,5.53
岳阳兴长,SZ000819,8.88
纳尔股份,SZ002825,20.0
金通灵,SZ300091,14.44
精锻科技,SZ300258,14.34
裕兴股份,SZ300305,6.64
中际旭创,SZ300308,61.25
润欣科技,SZ300493,11.11
科信技术,SZ300565,16.66
泰达指数,SZ399358,3473.41
深防御50,SZ399671,6719.27
贵研铂业,SH600459,17.84
广深铁路,SH601333,4.5
合盛硅业,SH603260,53.81
金浦钛业,SZ000545,4.47
德展健康,SZ000813,7.88
紫鑫药业,SZ002118,7.86
众生药业,SZ002317,10.13
古井贡B,SZ200596,42.7
国祯环保,SZ300388,20.22
食品饮料,SH000807,14100.73
采矿指数,SZ399232,1956.38
深证民营,SZ399337,4393.52
国证商业,SZ399361,6302.8
*ST宏盛,SH600817,9.09
石化油服,SH600871,2.27
中国宝安,SZ000009,5.65
欣龙控股,SZ000955,6.81
长生生物,SZ002680,12.41
道道全,SZ002852,27.33
合锻智能,SH603011,7.36
宝莫股份,SZ002476,4.75
中环股份,SZ002129,7.58
华宏科技,SZ002645,19.55
长缆科技,SZ002879,27.23
海联讯,SZ300277,9.52
新疆火炬,SH603080,27.01
圣达生物,SH603079,42.02
洛阳玻璃,SH600876,16.45
舒泰神,SZ300204,11.36
美芝股份,SZ002856,25.1
华通热力,SZ002893,21.91
顺网科技,SZ300113,21.17
掌趣科技,SZ300315,6.12
振静股份,SH603477,11.1
三七互娱,SZ002555,18.97
横店影视,SH603103,33.05
科蓝软件,SZ300663,21.97
润都股份,SZ002923,32.23
明阳电路,SZ300739,36.44
思创医惠,SZ300078,7.93
达意隆,SZ002209,7.9
科创信息,SZ300730,27.08
中京电子,SZ002579,7.6
国芳集团,SH601086,8.24
*ST南风,SZ000737,4.01
ST巴士,SZ002188,9.33
新界泵业,SZ002532,5.89
华灿光电,SZ300323,16.6
成都银行,SH601838,12.23
长亮科技,SZ300348,16.77
国科微,SZ300672,37.85
嘉友国际,SH603871,67.58
海特生物,SZ300683,41.5
美联新材,SZ300586,30.2
药石科技,SZ300725,78.24
华西证券,SZ002926,14.0
永吉股份,SH603058,13.94
美格智能,SZ002881,26.6
日盈电子,SH603286,20.97
富瀚微,SZ300613,137.6
养元饮品,SH603156,96.15
中持股份,SH603903,27.41
冠豪高新,SH600433,4.03
塞力斯,SH603716,50.56
上海雅仕,SH603329,26.24
原尚股份,SH603813,23.36
莲花健康,SH600186,2.44
宣亚国际,SZ300612,31.37
贵州燃气,SH600903,18.77
中毅达,SH600610,4.29
万兴科技,SZ300624,44.0
卫信康,SH603676,13.29
绿盟科技,SZ300369,9.85
吉峰农机,SZ300022,4.7
安居宝,SZ300155,4.94
聚灿光电,SZ300708,23.03
海兰信,SZ300065,13.74
千山药机,SZ300216,8.36
步森股份,SZ002569,17.66
南京聚隆,SZ300644,38.51
申华控股,SH600653,2.3
莱茵体育,SZ000558,4.11
朗科科技,SZ300042,23.75
蓝色光标,SZ300058,6.8
智慧农业,SZ000816,3.96
农发种业,SH600313,3.21
中弘股份,SZ000979,1.75
德美化工,SZ002054,6.15
奥飞数据,SZ300738,49.65
南都物业,SH603506,30.59
凯恩股份,SZ002012,8.42
博云新材,SZ002297,9.14
中源家居,SH603709,34.28
华仁药业,SZ300110,9.04
中文在线,SZ300364,9.93
翔港科技,SH603499,22.81
华菱精工,SH603356,22.26
豫金刚石,SZ300064,9.73
天永智能,SH603895,51.58
延华智能,SZ002178,6.48
华森制药,SZ002907,25.83
建新股份,SZ300107,8.1
隆盛科技,SZ300680,26.72
凤形股份,SZ002760,24.1
迪威迅,SZ300167,8.9
新华制药,SZ000756,11.4
嘉应制药,SZ002198,10.42
顾地科技,SZ002694,15.9
本钢板B,SZ200761,3.41
科新机电,SZ300092,6.83
新华富时中国A50指数,SGXCN,13353.5
中国医药,SH600056,21.83
上汽集团,SH600104,33.21
驰宏锌锗,SH600497,6.84
界龙实业,SH600836,4.59
广西广电,SH600936,5.72
中国太保,SH601601,38.95
共进股份,SH603118,6.9
TCL集团,SZ000100,3.44
九鼎新材,SZ002201,9.22
梦洁股份,SZ002397,5.72
富春环保,SZ002479,8.02
东方新星,SZ002755,22.98
海波重科,SZ300517,14.91
中证100,SH000903,4115.39
国证价值,SZ399371,6525.62
南方低碳,SZ399378,2413.8
央视50,SZ399550,7200.5
中证100,SZ399903,4115.39
首创股份,SH600008,4.64
江南高纤,SH600527,4.65
三角轮胎,SH601163,17.39
靖远煤电,SZ000552,3.48
海螺型材,SZ000619,6.97
闽灿坤B,SZ200512,4.64
天龙光电,SZ300029,6.95
国证食品,SZ399396,13577.11
深证环保,SZ399638,4178.83
保变电气,SH600550,5.84
*ST厦工,SH600815,3.5
新疆众和,SH600888,5.84
金诚信,SH603979,9.34
盈方微,SZ000670,4.71
中钢国际,SZ000928,5.86
青岛金王,SZ002094,19.92
世纪瑞尔,SZ300150,4.68
洲明科技,SZ300232,14.01
新元科技,SZ300472,22.3
川环科技,SZ300547,57.49
300非周,SH000969,4307.26
300非周,SZ399969,4307.26
长江通信,SH600345,24.99
亚泰集团,SH600881,4.72
中山公用,SZ000685,9.53
海信科龙,SZ000921,13.08
精华制药,SZ002349,7.16
双箭股份,SZ002381,7.08
三利谱,SZ002876,59.65
山航B,SZ200152,15.36
中鲁B,SZ200992,4.74
持续产业,SH000114,1095.59
消费50,SH000126,7610.06
380动态,SH000141,3800.03
中证下游,SH000963,5643.3
中证下游,SZ399963,5643.3
华菱星马,SH600375,4.78
申达股份,SH600626,6.01
亚通股份,SH600692,8.38
梦百合,SH603313,22.94
渝开发,SZ000514,5.97
中威电子,SZ300270,13.23
红宇新材,SZ300345,4.79
上证能源,SH000032,1654.12
上证周期,SH000063,3406.02
消费80,SH000069,4734.33
300R成长,SH000920,3374.28
中证能源,SH000928,2153.95
国证新能,SZ399412,1928.0
中证能源,SZ399928,2153.95
青海华鼎,SH600243,6.04
珠江实业,SH600684,6.06
日播时尚,SH603196,9.72
山河智能,SZ002097,7.25
恒邦股份,SZ002237,9.76
达实智能,SZ002421,4.85
恒大高新,SZ002591,9.75
巨潮大盘,SZ399314,4129.76
深证央企,SZ399334,2968.78
大盘成长,SZ399372,3991.32
SME成长R,SZ399603,946.98
300R成长,SZ399920,2968.72
金徽酒,SH603919,17.21
襄阳轴承,SZ000678,6.15
深物业B,SZ200011,8.58
大冷B,SZ200530,3.67
杭汽轮B,SZ200771,7.38
依米康,SZ300249,6.14
九强生物,SZ300406,14.7
华资实业,SH600191,6.86
设研院,SZ300732,72.33
海普瑞,SZ002399,16.47
建科院,SZ300675,28.51
世荣兆业,SZ002016,11.08
仙琚制药,SZ002332,7.14
跃岭股份,SZ002725,13.38
银信科技,SZ300231,9.36
西菱动力,SZ300733,21.06
三联虹普,SZ300384,21.79
紫光国芯,SZ002049,34.8
德邦股份,SH603056,18.88
新联电子,SZ002546,4.22
浙江鼎力,SH603338,66.96
天舟文化,SZ300148,7.6
山西证券,SZ002500,7.19
启迪设计,SZ300500,28.41
锦江股份,SH600754,33.61
风语筑,SH603466,48.77
华大基因,SZ300676,150.9
振东制药,SZ300158,13.51
昊志机电,SZ300503,11.58
世纪鼎利,SZ300050,7.81
新农开发,SH600359,5.91
昌红科技,SZ300151,5.9
山大华特,SZ000915,22.0
华伍股份,SZ300095,6.25
凯利泰,SZ300326,7.72
雅化集团,SZ002497,10.6
盛天网络,SZ300494,13.85
万润科技,SZ002654,5.79
乐心医疗,SZ300562,15.71
北京君正,SZ300223,23.9
科顺股份,SZ300737,14.9
温州宏丰,SZ300283,4.6
东方网络,SZ002175,7.68
精伦电子,SH600355,4.81
梦网集团,SZ002123,9.26
凯普生物,SZ300639,47.8
万达信息,SZ300168,14.03
用友网络,SH600588,27.22
康弘药业,SZ002773,45.99
长川科技,SZ300604,40.42
晶华新材,SH603683,17.46
红相电力,SZ300427,12.98
飞利信,SZ300287,8.29
香梨股份,SH600506,13.51
金刚玻璃,SZ300093,7.76
易明医药,SZ002826,14.14
亚翔集成,SH603929,20.47
荣丰控股,SZ000668,13.2
盘龙药业,SZ002864,24.88
凤凰股份,SH600716,4.06
绿景控股,SZ000502,8.42
安奈儿,SZ002875,21.47
中欣氟材,SZ002915,30.9
中航机电,SZ002013,8.92
联诚精密,SZ002921,26.15
信维通信,SZ300136,34.64
暴风集团,SZ300431,23.14
华策影视,SZ300133,11.8
拉夏贝尔,SH603157,14.74
建研院,SH603183,32.49
海翔药业,SZ002099,5.41
麦达数字,SZ002137,5.92
探路者,SZ300005,4.71
赛福天,SH603028,8.7
慈星股份,SZ300307,6.84
赛为智能,SZ300044,16.14
盐津铺子,SZ002847,21.53
国立科技,SZ300716,20.95
易见股份,SH600093,12.78
鞍重股份,SZ002667,11.95
安洁科技,SZ002635,18.77
海量数据,SH603138,34.17
寿仙谷,SH603896,40.92
贵绳股份,SH600992,8.86
ST保千里,SH600074,2.13
兆新股份,SZ002256,4.53
川恒股份,SZ002895,20.86
中交地产,SZ000736,17.38
移为通信,SZ300590,20.6
宇环数控,SZ002903,33.15
建艺集团,SZ002789,35.8
九安医疗,SZ002432,7.27
田中精机,SZ300461,42.38
大豪科技,SH603025,32.67
新晨科技,SZ300542,26.66
联创互联,SZ300343,13.91
雅戈尔,SH600177,8.64
法拉电子,SH600563,42.35
庄园牧场,SZ002910,16.14
力星股份,SZ300421,15.2
贵阳银行,SH601997,15.02
雪峰科技,SH603227,4.98
汇洁股份,SZ002763,12.05
张家港行,SZ002839,8.97
万方发展,SZ000638,7.96
瑞特股份,SZ300600,34.59
桂东电力,SH600310,4.91
三鑫医疗,SZ300453,11.81
全柴动力,SH600218,5.8
同达创业,SH600647,13.55
江中药业,SH600750,23.21
茂业商业,SH600828,6.8
丰乐种业,SZ000713,5.83
景嘉微,SZ300474,40.69
金地集团,SH600383,12.49
中信银行,SH601998,6.74
正川股份,SH603976,21.13
长信科技,SZ300088,6.73
华自科技,SZ300490,10.53
五矿资本,SH600390,10.42
洛凯股份,SH603829,14.31
吉华集团,SH603980,18.04
明家联合,SZ300242,6.68
南京熊猫,SH600775,6.62
多伦科技,SH603528,7.54
辉隆股份,SZ002556,6.59
神思电子,SZ300479,15.04
农尚环境,SZ300536,13.2
国投资本,SH600061,12.14
鲁抗医药,SH600789,10.24
旋极信息,SZ300324,15.89
博思软件,SZ300525,36.48
森霸股份,SZ300701,28.97
鄂尔多斯,SH600295,11.98
爱普股份,SH603020,10.19
西藏发展,SZ000752,12.91
科达利,SZ002850,45.51
香雪制药,SZ300147,8.32
宝色股份,SZ300402,9.25
英搏尔,SZ300681,44.4
浙能电力,SH600023,5.51
中国软件,SH600536,11.93
中国中车,SH601766,10.12
中潜股份,SZ300526,12.8
生益科技,SH600183,16.32
信达地产,SH600657,5.46
泰禾光电,SH603656,23.57
重庆百货,SH600729,24.17
华联控股,SZ000036,8.98
蒙娜丽莎,SZ002918,44.23
欣天科技,SZ300615,21.5
森特股份,SH603098,15.18
艾艾精工,SH603580,23.99
斯太尔,SZ000760,4.47
上海新阳,SZ300236,24.88
扬帆新材,SZ300637,17.8
晶瑞股份,SZ300655,21.42
恒银金融,SH603106,19.45
欧普照明,SH603515,44.18
和仁科技,SZ300550,26.54
南方航空,SH600029,11.3
亿晶光电,SH600537,4.33
锦旅B股,SH900929,2.508
通光线缆,SZ300265,6.94
国瓷材料,SZ300285,17.3
东软集团,SH600718,12.08
重庆建工,SH600939,6.04
金辰股份,SH603396,30.91
完美世界,SZ002624,29.25
传艺科技,SZ002866,22.28
华电国际,SH600027,3.42
香飘飘,SH603711,21.38
华中数控,SZ300161,13.65
任子行,SZ300311,11.92
中光防雷,SZ300414,15.4
维业股份,SZ300621,17.1
中国人寿,SH601628,26.23
广东甘化,SZ000576,20.33
航天电器,SZ002025,20.3
榕基软件,SZ002474,7.61
海能达,SZ002583,11.83
大康农业,SZ002505,2.51
大禹节水,SZ300021,5.84
宝利国际,SZ300135,3.34
达威股份,SZ300535,27.52
安泰集团,SH600408,2.5
大秦铁路,SH601006,9.1
捷捷微电,SZ300623,51.9
亚士创能,SH603378,17.74
梅安森,SZ300275,12.78
大晟文化,SH600892,10.49
新余国科,SZ300722,27.6
元隆雅图,SZ002878,37.14
奥联电子,SZ300585,14.19
闻泰科技,SH600745,25.52
苏州固锝,SZ002079,6.52
石基信息,SZ002153,26.59
保龄宝,SZ002286,10.31
依顿电子,SH603328,12.94
新美星,SZ300509,23.25
融捷股份,SZ002192,25.68
航发动力,SH600893,22.76
特力A,SZ000025,32.41
汇顶科技,SH603160,76.3
易华录,SZ300212,30.6
利安隆,SZ300596,15.28
南卫股份,SH603880,19.94
晨鑫科技,SZ002447,5.25
云南城投,SH600239,4.68
金奥博,SZ002917,23.85
泰格医药,SZ300347,34.73
号百控股,SH600640,12.92
通达动力,SZ002576,10.85
集泰股份,SZ002909,16.94
联得装备,SZ300545,48.45
全志科技,SZ300458,18.34
城市传媒,SH600229,8.08
富满电子,SZ300671,27.85
飞科电器,SH603868,59.45
威星智能,SZ002849,21.73
光威复材,SZ300699,40.99
陇神戎发,SZ300534,7.4
远光软件,SZ002063,9.24
歌尔股份,SZ002241,13.15
光弘科技,SZ300735,18.08
纵横通信,SH603602,40.82
瑞斯康达,SH603803,14.54
荣安地产,SZ000517,3.89
崇达技术,SZ002815,27.64
基蛋生物,SH603387,48.8
英联股份,SZ002846,12.95
南都电源,SZ300068,15.39
中科信息,SZ300678,41.79
宏达电子,SZ300726,20.59
太平鸟,SH603877,28.1
鑫茂科技,SZ000836,4.76
沪电股份,SZ002463,4.28
清新环境,SZ002573,13.81
联建光电,SZ300269,10.94
快乐购,SZ300413,33.37
寒锐钴业,SZ300618,243.31
工大高新,SH600701,7.51
环旭电子,SH601231,13.11
天马精化,SZ002453,7.03
美力科技,SZ300611,10.71
杰恩设计,SZ300668,78.01
三友化工,SH600409,9.23
通达股份,SZ002560,7.35
金运激光,SZ300220,11.94
信息发展,SZ300469,29.36
星光农机,SH603789,12.35
金自天正,SH600560,9.57
瑞丰光电,SZ300241,15.47
润达医疗,SH603108,13.01
艾比森,SZ300389,13.01
华天酒店,SZ000428,3.57
德赛西威,SZ002920,36.16
西藏旅游,SH600749,13.77
恩华药业,SZ002262,12.86
常宝股份,SZ002478,4.81
今飞凯达,SZ002863,13.93
起步股份,SH603557,15.07
安控科技,SZ300370,3.44
武汉凡谷,SZ002194,7.71
乐歌股份,SZ300729,24.73
科恒股份,SZ300340,43.06
中农立华,SH603970,21.87
数据港,SH603881,31.46
科创新源,SZ300731,24.72
中曼石油,SH603619,32.46
必创科技,SZ300667,31.15
韦尔股份,SH603501,29.75
台基股份,SZ300046,14.51
星云股份,SZ300648,49.54
文一科技,SH600520,15.98
新宏泽,SZ002836,15.84
阿石创,SZ300706,52.95
鲁阳节能,SZ002088,12.37
数字政通,SZ300075,13.81
新文化,SZ300336,10.33
扬杰科技,SZ300373,22.8
士兰微,SH600460,13.7
中原内配,SZ002448,8.87
中大力德,SZ002896,30.01
鼎捷软件,SZ300378,11.61
科大国创,SZ300520,17.84
